unique_student,clip_sequence,clip,AverageattemptCount,AveragebottomHint,AverageconsecutiveErrorsInRow,Averagecorrect,AverageendsWithAutoScaffolding,AverageendsWithScaffolding,AveragefrIsHelpRequest,AveragefrIsHelpRequestScaffolding,AveragefrPast5HelpRequest,AveragefrPast5WrongCount,AveragefrPast8HelpRequest,AveragefrPast8WrongCount,AveragefrTimeTakenOnScaffolding,AveragefrTotalSkillOpportunitiesScaffolding,AveragefrWorkingInSchool,AveragehelpAccessUnder10Sec,AveragehelpAccessUnder1Sec,AveragehelpAccessUnder2Sec,AveragehelpAccessUnder5Sec,AveragehelpOnFirstAttemptAndTimeLess2Sec,Averagehint,AveragehintCount,AveragehintTotal,Averageoriginal,Averagepast8BottomOut,AveragepercentCorrectPerSkill,AverageprevHintThisWrong,AverageresponseIsChosen,AverageresponseIsFillIn,Averagescaffold,AveragestlHintUsed,AveragesumHelp,AveragesumofRightPerSkill,AveragesumRight,AveragesumSameSkillWrongonFirstAttempt,AveragesumTime3SDWhen3RowRight,AveragesumTime5SDWhen5RowRight,AveragesumTimePerSkill,AveragetimeGreater10AndPrevActionWrong,AveragetimeGreater10SecAndNextActionRight,AveragetimeGreater10SecPrevActionHelpOrBug,AveragetimeGreater5Secprev2wrong,AveragetimeSinceSkill,AveragetimeTaken,AveragetotalFrAttempted,AveragetotalFrPastWrongCount,AveragetotalFrPercentPastWrong,AveragetotalFrSkillOpportunities,AveragetotalFrSkillOpportunitiesByScaffolding,AveragetotalFrTimeOnSkill,AveragetotalTimeByPercentCorrectForskill,MaxattemptCount,MaxbottomHint,MaxconsecutiveErrorsInRow,Maxcorrect,MaxendsWithAutoScaffolding,MaxendsWithScaffolding,MaxfrIsHelpRequest,MaxfrIsHelpRequestScaffolding,MaxfrPast5HelpRequest,MaxfrPast5WrongCount,MaxfrPast8HelpRequest,MaxfrPast8WrongCount,MaxfrTimeTakenOnScaffolding,MaxfrTotalSkillOpportunitiesScaffolding,MaxfrWorkingInSchool,MaxhelpAccessUnder10Sec,MaxhelpAccessUnder1Sec,MaxhelpAccessUnder2Sec,MaxhelpAccessUnder5Sec,MaxhelpOnFirstAttemptAndTimeLess2Sec,Maxhint,MaxhintCount,MaxhintTotal,Maxoriginal,Maxpast8BottomOut,MaxpercentCorrectPerSkill,MaxprevHintThisWrong,MaxresponseIsChosen,MaxresponseIsFillIn,Maxscaffold,MaxstlHintUsed,MaxsumHelp,MaxsumofRightPerSkill,MaxsumRight,MaxsumSameSkillWrongonFirstAttempt,MaxsumTime3SDWhen3RowRight,MaxsumTime5SDWhen5RowRight,MaxsumTimePerSkill,MaxtimeGreater10AndPrevActionWrong,MaxtimeGreater10SecAndNextActionRight,MaxtimeGreater10SecPrevActionHelpOrBug,MaxtimeGreater5Secprev2wrong,MaxtimeSinceSkill,MaxtimeTaken,MaxtotalFrAttempted,MaxtotalFrPastWrongCount,MaxtotalFrPercentPastWrong,MaxtotalFrSkillOpportunities,MaxtotalFrSkillOpportunitiesByScaffolding,MaxtotalFrTimeOnSkill,MaxtotalTimeByPercentCorrectForskill,MinattemptCount,MinbottomHint,MinconsecutiveErrorsInRow,Mincorrect,MinendsWithAutoScaffolding,MinendsWithScaffolding,MinfrIsHelpRequest,MinfrIsHelpRequestScaffolding,MinfrPast5HelpRequest,MinfrPast5WrongCount,MinfrPast8HelpRequest,MinfrPast8WrongCount,MinfrTimeTakenOnScaffolding,MinfrTotalSkillOpportunitiesScaffolding,MinfrWorkingInSchool,MinhelpAccessUnder10Sec,MinhelpAccessUnder1Sec,MinhelpAccessUnder2Sec,MinhelpAccessUnder5Sec,MinhelpOnFirstAttemptAndTimeLess2Sec,Minhint,MinhintCount,MinhintTotal,Minoriginal,Minpast8BottomOut,MinpercentCorrectPerSkill,MinprevHintThisWrong,MinresponseIsChosen,MinresponseIsFillIn,Minscaffold,MinstlHintUsed,MinsumHelp,MinsumofRightPerSkill,MinsumRight,MinsumSameSkillWrongonFirstAttempt,MinsumTime3SDWhen3RowRight,MinsumTime5SDWhen5RowRight,MinsumTimePerSkill,MintimeGreater10AndPrevActionWrong,MintimeGreater10SecAndNextActionRight,MintimeGreater10SecPrevActionHelpOrBug,MintimeGreater5Secprev2wrong,MintimeSinceSkill,MintimeTaken,MintotalFrAttempted,MintotalFrPastWrongCount,MintotalFrPercentPastWrong,MintotalFrSkillOpportunities,MintotalFrSkillOpportunitiesByScaffolding,MintotalFrTimeOnSkill,MintotalTimeByPercentCorrectForskill,SumattemptCount,SumbottomHint,SumconsecutiveErrorsInRow,Sumcorrect,SumendsWithAutoScaffolding,SumendsWithScaffolding,SumfrIsHelpRequest,SumfrIsHelpRequestScaffolding,SumfrPast5HelpRequest,SumfrPast5WrongCount,SumfrPast8HelpRequest,SumfrPast8WrongCount,SumfrTimeTakenOnScaffolding,SumfrTotalSkillOpportunitiesScaffolding,SumfrWorkingInSchool,SumhelpAccessUnder10Sec,SumhelpAccessUnder1Sec,SumhelpAccessUnder2Sec,SumhelpAccessUnder5Sec,SumhelpOnFirstAttemptAndTimeLess2Sec,Sumhint,SumhintCount,SumhintTotal,Sumoriginal,Sumpast8BottomOut,SumpercentCorrectPerSkill,SumprevHintThisWrong,SumresponseIsChosen,SumresponseIsFillIn,Sumscaffold,SumstlHintUsed,SumsumHelp,SumsumofRightPerSkill,SumsumRight,SumsumSameSkillWrongonFirstAttempt,SumsumTime3SDWhen3RowRight,SumsumTime5SDWhen5RowRight,SumsumTimePerSkill,SumtimeGreater10AndPrevActionWrong,SumtimeGreater10SecAndNextActionRight,SumtimeGreater10SecPrevActionHelpOrBug,SumtimeGreater5Secprev2wrong,SumtimeSinceSkill,SumtimeTaken,SumtotalFrAttempted,SumtotalFrPastWrongCount,SumtotalFrPercentPastWrong,SumtotalFrSkillOpportunities,SumtotalFrSkillOpportunitiesByScaffolding,SumtotalFrTimeOnSkill,SumtotalTimeByPercentCorrectForskill,Confused,Concentrating,Bored,Frustrated
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110142,631,78,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.612980769,0,1,0,0,0,0,14.5,14.5,1,-4.2268046,-7.712594418,1631.404,0,1,0,0,0,92.628,255.5,0.5,0,0,0,0,2527.864111,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.6875,0,1,0,0,0,0,22,15,1,0,0,2493.241,0,1,0,0,0,92.628,256,1,0,0,0,0,3626.532364,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.538461538,0,1,0,0,0,0,7,14,1,-4.539241378,-7.861195264,769.567,0,1,0,0,0,92.628,255,0,0,0,0,0,1429.195857,2,0,0,2,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,2,2,1.225961538,0,2,0,0,0,0,29,29,2,-8.4536092,-15.42518884,3262.808,0,2,0,0,0,185.256,511,1,0,0,0,0,5055.728221,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110142,632,188,1,0,0,1,0,0,0,0,1,1,1,2,5.479,2,0,0,0,0,0,0,0,0,0,0,0,0.732394366,0,1,0,0,0,5,52,26,1,0,0,3097.663,0,1,0,0,278,5.479,269,2,0,3,1.5,355.667,4229.501404,1,0,0,1,0,0,0,0,1,1,1,2,5.479,2,0,0,0,0,0,0,0,0,0,0,0,0.732394366,0,1,0,0,0,5,52,26,1,0,0,3097.663,0,1,0,0,278,5.479,269,2,0,3,1.5,355.667,4229.501404,1,0,0,1,0,0,0,0,1,1,1,2,5.479,2,0,0,0,0,0,0,0,0,0,0,0,0.732394366,0,1,0,0,0,5,52,26,1,0,0,3097.663,0,1,0,0,278,5.479,269,2,0,3,1.5,355.667,4229.501404,1,0,0,1,0,0,0,0,1,1,1,2,5.479,2,0,0,0,0,0,0,0,0,0,0,0,0.732394366,0,1,0,0,0,5,52,26,1,0,0,3097.663,0,1,0,0,278,5.479,269,2,0,3,1.5,355.667,4229.501404,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110142,633,232,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.615384615,0,1,0,0,0,0,8,33,1,13.75988684,0,547.884,0,1,0,0,2585,127.628,276,3,0.33333334,9,0,418.76,890.3115,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.615384615,0,1,0,0,0,0,8,33,1,13.75988684,0,547.884,0,1,0,0,2585,127.628,276,3,0.33333334,9,0,418.76,890.3115,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.615384615,0,1,0,0,0,0,8,33,1,13.75988684,0,547.884,0,1,0,0,2585,127.628,276,3,0.33333334,9,0,418.76,890.3115,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.615384615,0,1,0,0,0,0,8,33,1,13.75988684,0,547.884,0,1,0,0,2585,127.628,276,3,0.33333334,9,0,418.76,890.3115,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110201,634,15,1.5,0,0,0.5,0,0,0,0,0,2,0,2,18.698,3.5,0,0,0,0,0,0,0,0,0,0,0,0.775681342,0,0,1,0,0,1,41.5,18.5,0,0,0,2269.778,0,0.5,0,0,0,13.506,190.5,2.5,0.2857143,7,2.3333333,243.455,2926.18015,2,0,0,1,0,0,0,0,0,2,0,2,18.698,4,0,0,0,0,0,0,0,0,0,0,0,0.777777778,0,0,1,0,0,1,42,19,0,0,0,2273.935,0,1,0,0,0,18.698,191,3,0.2857143,7,2.3333333,243.455,2928.729585,1,0,0,0,0,0,0,0,0,2,0,2,18.698,3,0,0,0,0,0,0,0,0,0,0,0,0.773584906,0,0,1,0,0,1,41,18,0,0,0,2265.621,0,0,0,0,0,8.314,190,2,0.2857143,7,2.3333333,243.455,2923.630714,3,0,0,1,0,0,0,0,0,4,0,4,37.396,7,0,0,0,0,0,0,0,0,0,0,0,1.551362684,0,0,2,0,0,2,83,37,0,0,0,4539.556,0,1,0,0,0,27.012,381,5,0.5714286,14,4.6666666,486.91,5852.360299,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110201,635,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.857142857,0,0,1,0,0,0,10.66666667,22,0,3.866371795,2.549210363,975.9963333,0,1,0,0,0,110.844,192.6666667,0.333333333,0,0,0,0,1205.936567,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,18,23,0,6.496457124,7.647631088,1555.845,0,1,0,0,0,110.844,193,1,0,0,0,0,1815.1525,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.714285714,0,0,1,0,0,0,4,21,0,1.540962405,0,295.861,0,1,0,0,0,110.844,192,0,0,0,0,0,295.861,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.571428571,0,0,3,0,0,0,32,66,0,11.59911538,7.647631088,2927.989,0,3,0,0,0,332.532,578,1,0,0,0,0,3617.8097,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110201,636,59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.931818182,0,0,1,0,0,0,10,28.5,0,-4.372551471,2.473009103,821.5025,0,1,0,0,0,43.58,196.5,0,0,0,0,0,947.7728945,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,19,29,0,0,5.35278955,1599.425,0,1,0,0,0,43.58,197,0,0,0,0,0,1851.965789,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.863636364,0,0,1,0,0,0,1,28,0,-4.613524186,-0.406771344,43.58,0,1,0,0,0,43.58,196,0,0,0,0,0,43.58,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1.863636364,0,0,2,0,0,0,20,57,0,-8.745102942,4.946018206,1643.005,0,2,0,0,0,87.16,393,0,0,0,0,0,1895.545789,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110201,637,103,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.796610169,0,0,1,0,0,1,47,33,0,1.137222419,-4.705150896,2559.148,0,1,0,0,0,77.066,200,3,0.25,12,0,470.30005,3212.547489,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.796610169,0,0,1,0,0,1,47,33,0,1.137222419,0,2559.148,0,1,0,0,0,77.066,200,3,0.25,12,0,470.30005,3212.547489,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.796610169,0,0,1,0,0,1,47,33,0,1.137222419,-4.705150896,2559.148,0,1,0,0,0,77.066,200,3,0.25,12,0,470.30005,3212.547489,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.796610169,0,0,1,0,0,1,47,33,0,1.137222419,-4.705150896,2559.148,0,1,0,0,0,77.066,200,3,0.25,12,0,470.30005,3212.547489,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110201,638,125,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.86984127,0,0,1,0,0,0.333333333,24,39,0,-0.304297244,3.174517371,1521.234667,0,1,0,0,0,31.649,204.6666667,1,0,0,0,0,1871.548108,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,51,40,0,1.462920685,4.545236966,2690.279,0,1,0,0,0,31.649,205,3,0,0,0,0,3323.285824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8,0,0,1,0,0,0,5,38,0,-1.921540129,1.503994252,201.691,0,1,0,0,0,31.649,204,0,0,0,0,0,201.691,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2.60952381,0,0,3,0,0,1,72,117,0,-0.912891732,9.523552112,4563.704,0,3,0,0,0,94.947,614,3,0,0,0,0,5614.644324,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110201,639,147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.808823529,0,1,0,0,0,1,55,44,0,0,0,2818.906,0,0,0,0,0,15.531,209,3,0.15789473,19,0,707.9601,3485.192873,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.808823529,0,1,0,0,0,1,55,44,0,0,0,2818.906,0,0,0,0,0,15.531,209,3,0.15789473,19,0,707.9601,3485.192873,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.808823529,0,1,0,0,0,1,55,44,0,0,0,2818.906,0,0,0,0,0,15.531,209,3,0.15789473,19,0,707.9601,3485.192873,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.808823529,0,1,0,0,0,1,55,44,0,0,0,2818.906,0,0,0,0,0,15.531,209,3,0.15789473,19,0,707.9601,3485.192873,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110280,640,5,1,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.235294118,0,0,1,0,0,64,24,2,0,0,0,1336.11,0,1,0,0,0,328.103,231,0,0,1,0,76.847,5678.4675,1,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.235294118,0,0,1,0,0,64,24,2,0,0,0,1336.11,0,1,0,0,0,328.103,231,0,0,1,0,76.847,5678.4675,1,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.235294118,0,0,1,0,0,64,24,2,0,0,0,1336.11,0,1,0,0,0,328.103,231,0,0,1,0,76.847,5678.4675,1,0,0,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.235294118,0,0,1,0,0,64,24,2,0,0,0,1336.11,0,1,0,0,0,328.103,231,0,0,1,0,76.847,5678.4675,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110280,641,27,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.242718447,0,1,0,0,0,64,25,3,0,0,0,1615.076,0,1,0,0,0,278.966,232,0,0,2,0,404.95,6654.11312,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.242718447,0,1,0,0,0,64,25,3,0,0,0,1615.076,0,1,0,0,0,278.966,232,0,0,2,0,404.95,6654.11312,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.242718447,0,1,0,0,0,64,25,3,0,0,0,1615.076,0,1,0,0,0,278.966,232,0,0,2,0,404.95,6654.11312,1,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.242718447,0,1,0,0,0,64,25,3,0,0,0,1615.076,0,1,0,0,0,278.966,232,0,0,2,0,404.95,6654.11312,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110280,642,115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.705882353,0,0,1,0,0,1.5,4.5,9.5,0,0.031204535,15.770544,318.0035,0,1,0,0,0,99.162,236.5,0,0,0,0,0,656.4749285,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,3,7,10,0,0.126742566,15.97944345,473.86,0,1,0,0,0,99.162,237,0,0,0,0,0,1150.802857,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.411764706,0,0,1,0,0,0,2,9,0,-0.064333496,15.56164454,162.147,0,1,0,0,0,99.162,236,0,0,0,0,0,162.147,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.411764706,0,0,2,0,0,3,9,19,0,0.06240907,31.54108799,636.007,0,2,0,0,0,198.324,473,0,0,0,0,0,1312.949857,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110280,643,159,1,0,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.45,0,1,0,0,0,7,9,10,0,0,0,1476.288,0,0,0,0,0,423.066,237,0,0,0,0,0,3280.64,1,0,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.45,0,1,0,0,0,7,9,10,0,0,0,1476.288,0,0,0,0,0,423.066,237,0,0,0,0,0,3280.64,1,0,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.45,0,1,0,0,0,7,9,10,0,0,0,1476.288,0,0,0,0,0,423.066,237,0,0,0,0,0,3280.64,1,0,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0.45,0,1,0,0,0,7,9,10,0,0,0,1476.288,0,0,0,0,0,423.066,237,0,0,0,0,0,3280.64,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110307,644,79,1,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0.525862069,0,1,0,0,0,19,61,3,0,0,0,2040.786,0,0,0,0,0,23.261,218,0,0,0,0,0,3880.838951,1,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0.525862069,0,1,0,0,0,19,61,3,0,0,0,2040.786,0,0,0,0,0,23.261,218,0,0,0,0,0,3880.838951,1,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0.525862069,0,1,0,0,0,19,61,3,0,0,0,2040.786,0,0,0,0,0,23.261,218,0,0,0,0,0,3880.838951,1,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0.525862069,0,1,0,0,0,19,61,3,0,0,0,2040.786,0,0,0,0,0,23.261,218,0,0,0,0,0,3880.838951,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110307,645,123,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5390625,0,1,0,0,0,19,69,13,0,-2.554559068,-2.922058451,2269.53,0,1,0,0,0,39.997,226,3,0.42857143,7,0,169.821,4210.142609,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5390625,0,1,0,0,0,19,69,13,0,0,0,2269.53,0,1,0,0,0,39.997,226,3,0.42857143,7,0,169.821,4210.142609,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5390625,0,1,0,0,0,19,69,13,0,-2.554559068,-2.922058451,2269.53,0,1,0,0,0,39.997,226,3,0.42857143,7,0,169.821,4210.142609,1,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5390625,0,1,0,0,0,19,69,13,0,-2.554559068,-2.922058451,2269.53,0,1,0,0,0,39.997,226,3,0.42857143,7,0,169.821,4210.142609,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110307,646,167,3.714285714,0.142857143,0.714285714,0.142857143,0,0.142857143,0.285714286,0.857142857,0.857142857,1.142857143,0.857142857,2,0.981428571,3.285714286,0.857142857,0,0,0.142857143,0.142857143,0,0.285714286,1.571428571,1.714285714,0.142857143,0,0.495788631,0.142857143,0,1,0.142857143,0,25.57142857,73.14285714,18.14285714,0,0,0,2512.011429,0,0,0,0,1553,7.342571429,234.5714286,5,0.311355323,12.85714286,3.714285857,371.2715714,5068.839524,8,1,4,1,0,1,1,1,1,2,1,2,1.145,4,1,0,0,1,1,0,1,2,2,1,0,0.506944444,1,0,1,1,0,26,74,19,0,0,0,2558.834,0,0,0,0,2447,37.278,235,5,0.33333334,13,4.3333335,376.597,5287.633192,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483443709,0,0,1,0,0,24,73,18,0,0,0,2489.969,0,0,0,0,1404,1.145,233,5,0.30769232,12,0,339.319,4911.719671,26,1,5,1,0,1,2,6,6,8,6,14,6.87,23,6,0,0,1,1,0,2,11,12,1,0,3.470520416,1,0,7,1,0,179,512,127,0,0,0,17584.08,0,0,0,0,10871,51.398,1642,35,2.17948726,90,26.000001,2598.901,35481.87667,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110307,647,189,1,0,0,1,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.48427673,0,1,0,0,0,29,77,22,0,-2.961389995,0,2665.438,0,1,0,0,0,51.843,237,6,0.3125,16,0,419.684,5503.95639,1,0,0,1,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.48427673,0,1,0,0,0,29,77,22,0,0,0,2665.438,0,1,0,0,0,51.843,237,6,0.3125,16,0,419.684,5503.95639,1,0,0,1,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.48427673,0,1,0,0,0,29,77,22,0,-2.961389995,0,2665.438,0,1,0,0,0,51.843,237,6,0.3125,16,0,419.684,5503.95639,1,0,0,1,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.48427673,0,1,0,0,0,29,77,22,0,-2.961389995,0,2665.438,0,1,0,0,0,51.843,237,6,0.3125,16,0,419.684,5503.95639,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-110307,648,211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,0,0,0,24.815,0,0,0,0,0,24.815,239,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,0,0,0,24.815,0,0,0,0,0,24.815,239,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,0,0,0,24.815,0,0,0,0,0,24.815,239,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,0,0,0,24.815,0,0,0,0,0,24.815,239,0,0,0,0,0,0,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-117636,649,88,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.871428572,0,1,0,0,0,0,26.5,24.5,1,1.177832643,1.177646899,879.71,0,0.5,0,0,0,6.0105,228.5,0,0,2.5,0,102.639495,1183.026443,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,52,25,1,1.417264475,1.473913706,1752.495,0,1,0,0,0,6.925,229,0,0,5,0,205.27899,2359.127885,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.742857143,0,1,0,0,0,0,1,24,1,0.938400811,0.881380091,6.925,0,0,0,0,0,5.096,228,0,0,0,0,0,6.925,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1.742857143,0,2,0,0,0,0,53,49,2,2.355665286,2.355293797,1759.42,0,1,0,0,0,12.021,457,0,0,5,0,205.27899,2366.052885,0,1,0,0
lisa-mathassistments-period_five-04.26.2012_at_12:01:00-117636,650,176,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.761363636,0,1,0,0,0,0,67,44,1,-2.866240975,-7.955351745,2254.972,0,1,0,0,0,27.205,245,2,0.10526316,19,0,627.74396,2961.754269,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.761363636,0,1,0,0,0,0,67,44,1,0,0,2254.972,0,1,0,0,0,27.205,245,2,0.10526316,19,0,627.74396,2961.754269,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.761363636,0,1,0,0,0,0,67,44,1,-2.866240975,-7.955351745,2254.972,0,1,0,0,0,27.205,245,2,0.10526316,19,0,627.74396,2961.754269,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.761363636,0,1,0,0,0,0,67,44,1,-2.866240975,-7.955351745,2254.972,0,1,0,0,0,27.205,245,2,0.10526316,19,0,627.74396,2961.754269,0,1,0,0
